id,name,edition,set,price,seller,items_sold_by_seller,image,language,condition
1232341056,Dark Dugtrio (Holo) (TR 6),Second Edition,,24.99,TCG-BS,177,,German,Good
1204545009,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,ilcovodelnerd,24000,,English,Excellent
1199130478,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,Kasi,6000,,English,Excellent
1222670336,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,mauriweber,357,,German,Good
954279990,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,SmoothRon,333,https://specimens.s3.filebase.com/954279990.jpg,English,Near Mint
1032980530,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,Muppet2L,82,,English,Excellent
1153418871,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,ThePokeGame,24,,German,Good
1226129094,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,Cofbaba,12,https://specimens.s3.filebase.com/1226129094.jpg,English,Excellent
1144568168,Dark Dugtrio (Holo) (TR 6),Second Edition,,26.73,Thayron,317,,English,Good
1220843303,Dark Dugtrio (Holo) (TR 6),Second Edition,,26.99,Pokevalue,76,https://specimens.s3.filebase.com/1220843303.jpg,German,Excellent
1170761631,Dark Dugtrio (Holo) (TR 6),Second Edition,,26.99,unbekannternr1,10,https://specimens.s3.filebase.com/1170761631.jpg,German,Excellent
1225289572,Dark Dugtrio (Holo) (TR 6),Second Edition,,27.5,KryoCards,15,https://specimens.s3.filebase.com/1225289572.jpg,English,Near Mint
1235527724,Dark Dugtrio (Holo) (TR 6),Second Edition,,28.88,Knobigames,69,https://specimens.s3.filebase.com/1235527724.jpg,German,Near Mint
1227075733,Dark Dugtrio (Holo) (TR 6),Second Edition,,29.95,NinetyFive,51000,,English,Near Mint
1236238804,Dark Dugtrio (Holo) (TR 6),Second Edition,,30.0,Pali91,0,https://specimens.s3.filebase.com/1236238804.jpg,English,Near Mint
1173868066,Dark Dugtrio (Holo) (TR 6),Second Edition,,31.99,GianniDH,56,,English,Near Mint
1210878194,Dark Dugtrio (Holo) (TR 6),Second Edition,,34.95,DHGames,2000,https://specimens.s3.filebase.com/1210878194.jpg,English,Near Mint
1213321713,Dark Dugtrio (Holo) (TR 6),Second Edition,,35.0,Pok-E-Mon,39,https://specimens.s3.filebase.com/1213321713.jpg,German,Mint
1013205029,Dark Dugtrio (Holo) (TR 6),Second Edition,,36.15,LondonGill,50,https://specimens.s3.filebase.com/1013205029.jpg,English,Near Mint
1225016557,Dark Dugtrio (Holo) (TR 6),Second Edition,,37.0,PKMN4everFUN,47,https://specimens.s3.filebase.com/1225016557.jpg,German,Near Mint
1159055616,Dark Dugtrio (Holo) (TR 6),Second Edition,,39.0,Pokemonmaniaaa,46,https://specimens.s3.filebase.com/1159055616.jpg,English,Near Mint
1211453673,Dark Dugtrio (Holo) (TR 6),Second Edition,,39.9,KnightotR1996,3000,,English,Mint
1224412461,Dark Dugtrio (Holo) (TR 6),Second Edition,,42.95,childhoodhero,2,,English,Near Mint
1224401745,Dark Dugtrio (Holo) (TR 6),Second Edition,,45.0,m0oxY,435,https://specimens.s3.filebase.com/1224401745.jpg,English,Near Mint
1212190923,Dark Dugtrio (Holo) (TR 6),Second Edition,,50.0,SpielRaum,34000,https://specimens.s3.filebase.com/1212190923.jpg,English,Near Mint
1232872709,Dark Dugtrio (Holo) (TR 6),Second Edition,,65.0,Picanto92,237,,German,Excellent
1225323531,Dark Dugtrio (Holo) (TR 6),Second Edition,,69.95,Pokeoh,134,,English,Near Mint
603902826,Dark Dugtrio (Holo) (TR 6),Second Edition,,79.99,CardsMania,43000,,English,Near Mint
1220623517,Dark Dugtrio (Holo) (TR 6),Second Edition,,87.5,Roekster,34,https://specimens.s3.filebase.com/1220623517.jpg,English,Near Mint
381940136,Dark Dugtrio (Holo) (TR 6),Second Edition,,99.99,OdoubleT,219,,English,Excellent
1205122128,Dark Dugtrio (Holo) (TR 6),Second Edition,,2.0,Rowdysl,17,https://specimens.s3.filebase.com/1205122128.jpg,English,Poor
1230739417,Dark Dugtrio (Holo) (TR 6),Second Edition,,3.0,KukkoBars,43,https://specimens.s3.filebase.com/1230739417.jpg,English,Poor
1190544064,Dark Dugtrio (Holo) (TR 6),Second Edition,,3.5,KhanhDo,98,,German,Poor
1234545844,Dark Dugtrio (Holo) (TR 6),Second Edition,,4.0,BlueEyesKaran,2,,English,Played
1234056103,Dark Dugtrio (Holo) (TR 6),Second Edition,,4.82,colesberg,2,,English,Light Played
880693459,Dark Dugtrio (Holo) (TR 6),Second Edition,,5.0,Zitzler,351,,German,Poor
1224101691,Dark Dugtrio (Holo) (TR 6),Second Edition,,5.0,Madoom181,62,https://specimens.s3.filebase.com/1224101691.jpg,English,Played
1216560217,Dark Dugtrio (Holo) (TR 6),Second Edition,,6.0,Tsunada-Sama,117,,English,Poor
1226885301,Dark Dugtrio (Holo) (TR 6),Second Edition,,6.0,jacnroft,25,https://specimens.s3.filebase.com/1226885301.jpg,English,Good
1232337170,Dark Dugtrio (Holo) (TR 6),Second Edition,,7.0,AnKae,95,https://specimens.s3.filebase.com/1232337170.jpg,English,Good
1220047136,Dark Dugtrio (Holo) (TR 6),Second Edition,,7.9,CardsFAN,513,,English,Light Played
1216701422,Dark Dugtrio (Holo) (TR 6),Second Edition,,7.99,Arcana-Trieste,65000,,English,Poor
1206067557,Dark Dugtrio (Holo) (TR 6),Second Edition,,8.0,Kuldotha-Bazaar,14000,,English,Poor
1205598061,Dark Dugtrio (Holo) (TR 6),Second Edition,,8.0,Xaral,22,https://specimens.s3.filebase.com/1205598061.jpg,English,Light Played
1037644875,Dark Dugtrio (Holo) (TR 6),Second Edition,,8.49,daddy95,105,,English,Light Played
1231004919,Dark Dugtrio (Holo) (TR 6),Second Edition,,9.13,Games-Island,270000,,English,Poor
1233218356,Dark Dugtrio (Holo) (TR 6),Second Edition,,9.99,SeventhCity,18000,,English,Good
1146742463,Dark Dugtrio (Holo) (TR 6),Second Edition,,10.0,masa,2000,,English,Poor
1220849203,Dark Dugtrio (Holo) (TR 6),Second Edition,,10.0,luistrindade,329,https://specimens.s3.filebase.com/1220849203.jpg,English,Good
842891004,Dark Dugtrio (Holo) (TR 6),Second Edition,,10.5,LastWillTeam,1000,,English,Poor
1229405940,Dark Dugtrio (Holo) (TR 6),Second Edition,,11.47,LeafCascade,41,,English,Good
1214210579,Dark Dugtrio (Holo) (TR 6),Second Edition,,11.83,Games-Island,270000,,German,Light Played
1223419640,Dark Dugtrio (Holo) (TR 6),Second Edition,,11.99,TeamSpelEnMeer,9000,,English,Light Played
1204288557,Dark Dugtrio (Holo) (TR 6),Second Edition,,12.0,CatCEO,175,,English,Good
1225424180,Dark Dugtrio (Holo) (TR 6),Second Edition,,12.0,Teomm93,3,https://specimens.s3.filebase.com/1225424180.jpg,English,Light Played
1221107734,Dark Dugtrio (Holo) (TR 6),Second Edition,,12.5,MrElle92,168,,English,Good
1168253351,Dark Dugtrio (Holo) (TR 6),Second Edition,,12.95,Volgera,287,,English,Good
1231705258,Dark Dugtrio (Holo) (TR 6),Second Edition,,12.98,magiccorner,34000,,English,Light Played
1225558272,Dark Dugtrio (Holo) (TR 6),Second Edition,,12.99,DualityGames,27000,,English,Played
1230167853,Dark Dugtrio (Holo) (TR 6),Second Edition,,12.99,GamersTrading,141,,English,Good
1231894302,Dark Dugtrio (Holo) (TR 6),Second Edition,,13.49,falcodelsiglo,1000,,English,Light Played
1213953477,Dark Dugtrio (Holo) (TR 6),Second Edition,,13.86,bavies,6,https://specimens.s3.filebase.com/1213953477.jpg,English,Good
1214421734,Dark Dugtrio (Holo) (TR 6),Second Edition,,13.95,Magicdealer-patte-de,130000,,English,Light Played
1218993536,Dark Dugtrio (Holo) (TR 6),Second Edition,,14.0,Archalin,2,https://specimens.s3.filebase.com/1218993536.jpg,English,Good
1213309867,Dark Dugtrio (Holo) (TR 6),Second Edition,,14.95,DHGames,2000,https://specimens.s3.filebase.com/1213309867.jpg,English,Good
1224896190,Dark Dugtrio (Holo) (TR 6),Second Edition,,14.99,Games-Island,270000,,English,Poor
1128173688,Dark Dugtrio (Holo) (TR 6),Second Edition,,15.0,Dimash,786,,English,Good
1109743837,Dark Dugtrio (Holo) (TR 6),Second Edition,,15.0,artu33,171,,English,Good
1206174277,Dark Dugtrio (Holo) (TR 6),Second Edition,,15.0,janlent,128,https://specimens.s3.filebase.com/1206174277.jpg,English,Light Played
1061924845,Dark Dugtrio (Holo) (TR 6),Second Edition,,15.0,EricDraven,98,,English,Good
1229102524,Dark Dugtrio (Holo) (TR 6),Second Edition,,17.0,Daytonaax,310,,English,Light Played
1221810962,Dark Dugtrio (Holo) (TR 6),Second Edition,,17.75,AleBarta91,107,,English,Excellent
1068186050,Dark Dugtrio (Holo) (TR 6),Second Edition,,18.0,Mueslibaron,31,https://specimens.s3.filebase.com/1068186050.jpg,English,Light Played
1212922494,Dark Dugtrio (Holo) (TR 6),Second Edition,,18.7,Pyromaniac-0607,43,,English,Good
1224536240,Dark Dugtrio (Holo) (TR 6),Second Edition,,18.75,Wolke7,4,https://specimens.s3.filebase.com/1224536240.jpg,English,Excellent
1223375140,Dark Dugtrio (Holo) (TR 6),Second Edition,,19.0,PokeJust,29,,English,Excellent
1229712395,Dark Dugtrio (Holo) (TR 6),Second Edition,,19.99,Hoopa93,157,,English,Excellent
1230167871,Dark Dugtrio (Holo) (TR 6),Second Edition,,19.99,GamersTrading,141,,English,Excellent
1227554238,Dark Dugtrio (Holo) (TR 6),Second Edition,,20.0,ShikanRaider,225,,English,Excellent
1218912583,Dark Dugtrio (Holo) (TR 6),Second Edition,,20.0,DSB10841,26,,English,Excellent
1213421071,Dark Dugtrio (Holo) (TR 6),Second Edition,,20.0,VintagePokemonStore,12,https://specimens.s3.filebase.com/1213421071.jpg,English,Excellent
1186541246,Dark Dugtrio (Holo) (TR 6),Second Edition,,22.0,MTRHades,65,https://specimens.s3.filebase.com/1186541246.jpg,English,Excellent
840255024,Dark Dugtrio (Holo) (TR 6),Second Edition,,22.62,Ubarill,15,https://specimens.s3.filebase.com/840255024.jpg,English,Excellent
1233064311,Dark Dugtrio (Holo) (TR 6),Second Edition,,23.0,TehOriginalForker,1000,,English,Near Mint
1219013028,Dark Dugtrio (Holo) (TR 6),Second Edition,,23.75,SimoLonz,210,,English,Excellent
1126441698,Dark Dugtrio (Holo) (TR 6),Second Edition,,24.0,AnhthonyTu,492,,English,Excellent
1235950115,Dark Dugtrio (Holo) (TR 6),Second Edition,,24.0,Amil222,0,,English,Near Mint
1236094366,Dark Dugtrio (Holo) (TR 6),Second Edition,,24.5,DanskGradingService,162,https://specimens.s3.filebase.com/1236094366.jpg,English,Near Mint
1210090148,Dark Dugtrio (Holo) (TR 6),Second Edition,,24.95,PokiTrustK,2000,,English,Excellent
1232341056,Dark Dugtrio (Holo) (TR 6),Second Edition,,24.99,TCG-BS,177,,German,Good
1204545009,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,ilcovodelnerd,24000,,English,Excellent
1199130478,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,Kasi,6000,,English,Excellent
1222670336,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,mauriweber,357,,German,Good
954279990,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,SmoothRon,333,https://specimens.s3.filebase.com/954279990.jpg,English,Near Mint
1032980530,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,Muppet2L,82,,English,Excellent
1153418871,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,ThePokeGame,24,,German,Good
1226129094,Dark Dugtrio (Holo) (TR 6),Second Edition,,25.0,Cofbaba,12,https://specimens.s3.filebase.com/1226129094.jpg,English,Excellent
1144568168,Dark Dugtrio (Holo) (TR 6),Second Edition,,26.73,Thayron,317,,English,Good
1220843303,Dark Dugtrio (Holo) (TR 6),Second Edition,,26.99,Pokevalue,76,https://specimens.s3.filebase.com/1220843303.jpg,German,Excellent
1170761631,Dark Dugtrio (Holo) (TR 6),Second Edition,,26.99,unbekannternr1,10,https://specimens.s3.filebase.com/1170761631.jpg,German,Excellent
1225289572,Dark Dugtrio (Holo) (TR 6),Second Edition,,27.5,KryoCards,15,https://specimens.s3.filebase.com/1225289572.jpg,English,Near Mint
1235527724,Dark Dugtrio (Holo) (TR 6),Second Edition,,28.88,Knobigames,69,https://specimens.s3.filebase.com/1235527724.jpg,German,Near Mint
1227075733,Dark Dugtrio (Holo) (TR 6),Second Edition,,29.95,NinetyFive,51000,,English,Near Mint
1236238804,Dark Dugtrio (Holo) (TR 6),Second Edition,,30.0,Pali91,0,https://specimens.s3.filebase.com/1236238804.jpg,English,Near Mint
1173868066,Dark Dugtrio (Holo) (TR 6),Second Edition,,31.99,GianniDH,56,,English,Near Mint
1210878194,Dark Dugtrio (Holo) (TR 6),Second Edition,,34.95,DHGames,2000,https://specimens.s3.filebase.com/1210878194.jpg,English,Near Mint
1213321713,Dark Dugtrio (Holo) (TR 6),Second Edition,,35.0,Pok-E-Mon,39,https://specimens.s3.filebase.com/1213321713.jpg,German,Mint
1013205029,Dark Dugtrio (Holo) (TR 6),Second Edition,,36.15,LondonGill,50,https://specimens.s3.filebase.com/1013205029.jpg,English,Near Mint
1225016557,Dark Dugtrio (Holo) (TR 6),Second Edition,,37.0,PKMN4everFUN,47,https://specimens.s3.filebase.com/1225016557.jpg,German,Near Mint
1159055616,Dark Dugtrio (Holo) (TR 6),Second Edition,,39.0,Pokemonmaniaaa,46,https://specimens.s3.filebase.com/1159055616.jpg,English,Near Mint
1211453673,Dark Dugtrio (Holo) (TR 6),Second Edition,,39.9,KnightotR1996,3000,,English,Mint
1224412461,Dark Dugtrio (Holo) (TR 6),Second Edition,,42.95,childhoodhero,2,,English,Near Mint
1224401745,Dark Dugtrio (Holo) (TR 6),Second Edition,,45.0,m0oxY,435,https://specimens.s3.filebase.com/1224401745.jpg,English,Near Mint
1212190923,Dark Dugtrio (Holo) (TR 6),Second Edition,,50.0,SpielRaum,34000,https://specimens.s3.filebase.com/1212190923.jpg,English,Near Mint
1232872709,Dark Dugtrio (Holo) (TR 6),Second Edition,,65.0,Picanto92,237,,German,Excellent
1225323531,Dark Dugtrio (Holo) (TR 6),Second Edition,,69.95,Pokeoh,134,,English,Near Mint
603902826,Dark Dugtrio (Holo) (TR 6),Second Edition,,79.99,CardsMania,43000,,English,Near Mint
1220623517,Dark Dugtrio (Holo) (TR 6),Second Edition,,87.5,Roekster,34,https://specimens.s3.filebase.com/1220623517.jpg,English,Near Mint
381940136,Dark Dugtrio (Holo) (TR 6),Second Edition,,99.99,OdoubleT,219,,English,Excellent
1221996724,Tyranitar (NDI 12),Second Edition,,14.99,PokeBroDori,496,,German,Poor
1116581018,Tyranitar (NDI 12),Second Edition,,18.9,xFerris,63,https://specimens.s3.filebase.com/1116581018.jpg,German,Played
1205613773,Tyranitar (NDI 12),Second Edition,,19.95,Matzematz,97,https://specimens.s3.filebase.com/1205613773.jpg,English,Poor
1090736822,Tyranitar (NDI 12),Second Edition,,20.0,Danielle168,917,,English,Poor
1213447091,Tyranitar (NDI 12),Second Edition,,20.0,Esceel,346,https://specimens.s3.filebase.com/1213447091.jpg,German,Played
1233311565,Tyranitar (NDI 12),Second Edition,,20.0,Doere13,11,https://specimens.s3.filebase.com/1233311565.jpg,German,Good
1229506951,Tyranitar (NDI 12),Second Edition,,23.0,Fact49,4,,German,Good
630540474,Tyranitar (NDI 12),Second Edition,,25.0,PokeM1s1,1000,,German,Poor
851900144,Tyranitar (NDI 12),Second Edition,,27.5,MemoRator,169,,English,Poor
1225733971,Tyranitar (NDI 12),Second Edition,,27.99,falcodelsiglo,1000,,English,Played
1233810635,Tyranitar (NDI 12),Second Edition,,29.95,TKB-Cards,15000,,German,Played
1091858487,Tyranitar (NDI 12),Second Edition,,29.95,Chuche,1000,,English,Good
1227268441,Tyranitar (NDI 12),Second Edition,,29.99,HolonCardshop,4000,,German,Light Played
1100180502,Tyranitar (NDI 12),Second Edition,,29.99,jokerbovisa,3000,,English,Poor
1021034454,Tyranitar (NDI 12),Second Edition,,29.99,falcodelsiglo,1000,,English,Light Played
1212740493,Tyranitar (NDI 12),Second Edition,,29.99,wolfhunger,66,https://specimens.s3.filebase.com/1212740493.jpg,English,Poor
1224823255,Tyranitar (NDI 12),Second Edition,,30.0,AidenVII,0,,English,Good
1223885787,Tyranitar (NDI 12),Second Edition,,32.0,Tommypok,0,https://specimens.s3.filebase.com/1223885787.jpg,English,Excellent
1231773129,Tyranitar (NDI 12),Second Edition,,34.0,sollet,0,https://specimens.s3.filebase.com/1231773129.jpg,English,Excellent
1231730157,Tyranitar (NDI 12),Second Edition,,34.95,PokiTrustK,2000,,English,Good
1192109949,Tyranitar (NDI 12),Second Edition,,35.0,Kartenfuchs90,95,https://specimens.s3.filebase.com/1192109949.jpg,German,Good
1106298767,Tyranitar (NDI 12),Second Edition,,37.99,falcodelsiglo,1000,,English,Light Played
1203103539,Tyranitar (NDI 12),Second Edition,,39.99,CFNM8,976,,German,Good
1217248012,Tyranitar (NDI 12),Second Edition,,40.0,ParalyzedHamster,95,,English,Good
1223985347,Tyranitar (NDI 12),Second Edition,,40.66,Games-Island,270000,,English,Excellent
1014060294,Tyranitar (NDI 12),Second Edition,,41.99,falcodelsiglo,1000,,English,Good
1059428820,Tyranitar (NDI 12),Second Edition,,42.99,Pokemonia,110,,English,Excellent
1070126915,Tyranitar (NDI 12),Second Edition,,44.99,CardsmithDE,670,https://specimens.s3.filebase.com/1070126915.jpg,English,Excellent
1232431795,Tyranitar (NDI 12),Second Edition,,45.0,jangie86,1000,,German,Excellent
1233168406,Tyranitar (NDI 12),Second Edition,,45.0,Newjinzo,0,https://specimens.s3.filebase.com/1233168406.jpg,English,Near Mint
1219209138,Tyranitar (NDI 12),Second Edition,,48.0,DrAcula42,4,https://specimens.s3.filebase.com/1219209138.jpg,German,Excellent
1208183584,Tyranitar (NDI 12),Second Edition,,49.99,EttoreMTG,6000,,English,Excellent
1233322976,Tyranitar (NDI 12),Second Edition,,49.99,RollinSimba,960,https://specimens.s3.filebase.com/1233322976.jpg,English,Excellent
1213101652,Tyranitar (NDI 12),Second Edition,,50.0,Joooern209,3,,German,Good
1207038126,Tyranitar (NDI 12),Second Edition,,55.0,Schnatterinchen18,220,,German,Excellent
630581319,Tyranitar (NDI 12),Second Edition,,58.0,Norwagen,163,,English,Excellent
1211951038,Tyranitar (NDI 12),Second Edition,,60.0,donnerstral,69,,English,Excellent
1223854972,Tyranitar (NDI 12),Second Edition,,60.0,florenceco,29,,English,Near Mint
1153459976,Tyranitar (NDI 12),Second Edition,,69.98,Fabii123,83,https://specimens.s3.filebase.com/1153459976.jpg,German,Near Mint
1099094577,Tyranitar (NDI 12),Second Edition,,69.99,EttoreMTG,6000,,English,Near Mint
1207933247,Tyranitar (NDI 12),Second Edition,,73.73,ArtOfMovement,5000,https://specimens.s3.filebase.com/1207933247.jpg,German,Near Mint
1227737072,Tyranitar (NDI 12),Second Edition,,75.0,Haikaree,56,https://specimens.s3.filebase.com/1227737072.jpg,German,Near Mint
1203850788,Tyranitar (NDI 12),Second Edition,,88.88,schnuckelblau,1000,,German,Near Mint
1155359711,Tyranitar (NDI 12),Second Edition,,89.99,Frederik041100,54,https://specimens.s3.filebase.com/1155359711.jpg,German,Excellent
1229954525,Tyranitar (NDI 12),Second Edition,,95.0,tcg-msc-93,23,https://specimens.s3.filebase.com/1229954525.jpg,German,Near Mint
1222393791,Tyranitar (NDI 12),Second Edition,,99.0,player12321,134,,English,Near Mint
1222393852,Tyranitar (NDI 12),Second Edition,,99.0,player12321,134,,German,Near Mint
1207010065,Tyranitar (NDI 12),Second Edition,,120.0,Mkn1719,219,https://specimens.s3.filebase.com/1207010065.jpg,German,Near Mint
1190707639,Tyranitar (NDI 12),Second Edition,,139.0,Alexxx-TCG,2000,https://specimens.s3.filebase.com/1190707639.jpg,German,Near Mint
1213421271,Tyranitar (NDI 12),Second Edition,,150.0,philipp-123,0,,German,Near Mint
1206014751,Tyranitar (NDI 12),Second Edition,,159.99,Olli-Baba,164000,,German,Near Mint
1236137922,Tyranitar (NDI 12),Second Edition,,180.0,Noobzeco,98,https://specimens.s3.filebase.com/1236137922.jpg,English,Good
1176054886,Tyranitar (NDI 12),Second Edition,,180.0,Bernie1990,5,https://specimens.s3.filebase.com/1176054886.jpg,German,Excellent
986642535,Tyranitar (NDI 12),Second Edition,,299.95,Charizard43,50,https://specimens.s3.filebase.com/986642535.jpg,German,Mint
1216419699,Suicune (Holo) (NR 14),Second Edition,,17.5,agcard56,26,,English,Played
1148372671,Suicune (Holo) (NR 14),Second Edition,,20.05,Games-Island,270000,,German,Poor
1224180951,Suicune (Holo) (NR 14),Second Edition,,22.95,LegendaryCards,760,,English,Played
1181878966,Suicune (Holo) (NR 14),Second Edition,,23.99,Wildfirestore,1000,,English,Poor
1116582074,Suicune (Holo) (NR 14),Second Edition,,24.0,TopgameSNC,1000,,English,Poor
965700295,Suicune (Holo) (NR 14),Second Edition,,24.97,latana-tr,9000,,English,Played
1230450875,Suicune (Holo) (NR 14),Second Edition,,24.99,GamersTrading,141,,German,Played
1231109382,Suicune (Holo) (NR 14),Second Edition,,25.0,niorantes,7000,,English,Poor
1221791252,Suicune (Holo) (NR 14),Second Edition,,25.0,Cerberuz,506,,German,Played
1215875933,Suicune (Holo) (NR 14),Second Edition,,25.0,Poca44,1,https://specimens.s3.filebase.com/1215875933.jpg,English,Poor
1204458026,Suicune (Holo) (NR 14),Second Edition,,25.99,Alexxx-TCG,2000,https://specimens.s3.filebase.com/1204458026.jpg,German,Played
1194270544,Suicune (Holo) (NR 14),Second Edition,,28.5,LastWillTeam,1000,,English,Played
1024470696,Suicune (Holo) (NR 14),Second Edition,,35.0,MemoRator,169,,English,Poor
1233822859,Suicune (Holo) (NR 14),Second Edition,,45.0,caossavona,1000,,English,Light Played
1233332116,Suicune (Holo) (NR 14),Second Edition,,49.8,MascagniMTG,5000,,English,Good
1233926769,Suicune (Holo) (NR 14),Second Edition,,49.95,TKB-Cards,15000,,German,Good
1220258157,Suicune (Holo) (NR 14),Second Edition,,49.99,AtzenJens,126000,,German,Good
1081830947,Suicune (Holo) (NR 14),Second Edition,,50.0,Kluzer,251,,English,Played
1031624385,Suicune (Holo) (NR 14),Second Edition,,50.0,atte-040,86,,German,Poor
1088967892,Suicune (Holo) (NR 14),Second Edition,,54.99,mchanek,37,,German,Good
1235355077,Suicune (Holo) (NR 14),Second Edition,,57.0,Martino98,6,,English,Excellent
1225161229,Suicune (Holo) (NR 14),Second Edition,,59.0,card-paradise,597,,English,Good
1217970481,Suicune (Holo) (NR 14),Second Edition,,59.95,NinetyFive,51000,,English,Good
1223988910,Suicune (Holo) (NR 14),Second Edition,,60.0,MagicWarriorIT,460,,English,Played
1232337859,Suicune (Holo) (NR 14),Second Edition,,60.0,AnKae,95,https://specimens.s3.filebase.com/1232337859.jpg,English,Excellent
1231735650,Suicune (Holo) (NR 14),Second Edition,,64.95,PokiTrustK,2000,,English,Good
1138551773,Suicune (Holo) (NR 14),Second Edition,,65.0,caossavona,1000,,English,Good
1233298693,Suicune (Holo) (NR 14),Second Edition,,65.0,Doere13,11,https://specimens.s3.filebase.com/1233298693.jpg,German,Excellent
1225433516,Suicune (Holo) (NR 14),Second Edition,,69.99,StoiseCollectibles,7,,German,Excellent
1227593431,Suicune (Holo) (NR 14),Second Edition,,70.0,juklement,156,,English,Excellent
1138028683,Suicune (Holo) (NR 14),Second Edition,,74.99,SammlerOswinho,6,https://specimens.s3.filebase.com/1138028683.jpg,German,Excellent
1189303076,Suicune (Holo) (NR 14),Second Edition,,79.95,mtg2pokemon,142,,English,Excellent
1233033783,Suicune (Holo) (NR 14),Second Edition,,79.99,Poromagia,4000,,English,Excellent
1233322752,Suicune (Holo) (NR 14),Second Edition,,79.99,RollinSimba,960,https://specimens.s3.filebase.com/1233322752.jpg,English,Excellent
1204289054,Suicune (Holo) (NR 14),Second Edition,,80.0,CatCEO,175,,English,Excellent
1217359403,Suicune (Holo) (NR 14),Second Edition,,80.0,justcollect,66,,English,Excellent
1233096268,Suicune (Holo) (NR 14),Second Edition,,80.0,Newjinzo,0,https://specimens.s3.filebase.com/1233096268.jpg,English,Near Mint
1200583681,Suicune (Holo) (NR 14),Second Edition,,82.0,artu33,171,,English,Excellent
1223939827,Suicune (Holo) (NR 14),Second Edition,,84.99,SinnohShop,490,https://specimens.s3.filebase.com/1223939827.jpg,English,Near Mint
1227138182,Suicune (Holo) (NR 14),Second Edition,,85.2,Games-Island,270000,,English,Good
1221791176,Suicune (Holo) (NR 14),Second Edition,,90.0,Cerberuz,506,,German,Excellent
1193073524,Suicune (Holo) (NR 14),Second Edition,,94.86,Professional-99,16,,English,Near Mint
1140899233,Suicune (Holo) (NR 14),Second Edition,,94.89,mastermatteo,76,,English,Near Mint
1225696222,Suicune (Holo) (NR 14),Second Edition,,94.99,TopNard,647,https://specimens.s3.filebase.com/1225696222.jpg,English,Near Mint
1232618575,Suicune (Holo) (NR 14),Second Edition,,94.99,Sawyerboyy,49,https://specimens.s3.filebase.com/1232618575.jpg,English,Near Mint
1047155020,Suicune (Holo) (NR 14),Second Edition,,95.0,caossavona,1000,,English,Excellent
1091989812,Suicune (Holo) (NR 14),Second Edition,,99.0,Ditomasso,83,https://specimens.s3.filebase.com/1091989812.jpg,English,Near Mint
1067078945,Suicune (Holo) (NR 14),Second Edition,,99.0,wutzinator23,5,,German,Good
1202893535,Suicune (Holo) (NR 14),Second Edition,,99.99,EttoreMTG,6000,,English,Near Mint
1034307760,Suicune (Holo) (NR 14),Second Edition,,100.0,niorantes,7000,,English,Excellent
1073164545,Suicune (Holo) (NR 14),Second Edition,,115.0,SimoLonz,210,,English,Excellent
1120552137,Suicune (Holo) (NR 14),Second Edition,,118.0,MizMauz,5,https://specimens.s3.filebase.com/1120552137.jpg,German,Excellent
1210108904,Suicune (Holo) (NR 14),Second Edition,,119.99,jeam87,621,https://specimens.s3.filebase.com/1210108904.jpg,English,Near Mint
1110961548,Suicune (Holo) (NR 14),Second Edition,,120.0,iginla12,614,,German,Excellent
1157753581,Suicune (Holo) (NR 14),Second Edition,,125.0,Bernie1990,5,https://specimens.s3.filebase.com/1157753581.jpg,German,Near Mint
1227914095,Suicune (Holo) (NR 14),Second Edition,,129.99,ZiMpLe64,784,,English,Excellent
1229949919,Suicune (Holo) (NR 14),Second Edition,,135.0,Haikaree,56,https://specimens.s3.filebase.com/1229949919.jpg,English,Excellent
1092247122,Suicune (Holo) (NR 14),Second Edition,,145.0,Card-foundry,11000,,German,Near Mint
1224073015,Suicune (Holo) (NR 14),Second Edition,,149.95,YGO-Collections,1000,https://specimens.s3.filebase.com/1224073015.jpg,English,Excellent
1224830959,Suicune (Holo) (NR 14),Second Edition,,199.99,The-Future-Business,13000,,English,Near Mint
1145698183,Suicune (Holo) (NR 14),Second Edition,,200.0,CardInvestor,2000,,English,Near Mint
1203525821,Suicune (Holo) (NR 14),Second Edition,,350.0,Loadingcard,75,https://specimens.s3.filebase.com/1203525821.jpg,English,Near Mint
1006713310,Suicune (Holo) (NR 14),Second Edition,,449.99,FrozenCardGaming,4000,https://specimens.s3.filebase.com/1006713310.jpg,English,Near Mint
1222666774,Snorlax (JU 11),First Edition,,15.0,mauriweber,357,,German,Poor
1215393663,Snorlax (JU 11),First Edition,,19.99,Invictuum,241,,German,Poor
696975348,Snorlax (JU 11),First Edition,,34.0,MaxPayne1777,1000,,German,Played
1207897910,Snorlax (JU 11),First Edition,,35.0,SpielRaum,34000,,German,Played
